Wavelength (nm),PY3 (mm-1/(mg/g)),PY65 (mm-1/(mg/g)),PY74 (mm-1/(mg/g)),PY100 (mm-1/(mg/g)),PY154 (mm-1/(mg/g)),PY175 (mm-1/(mg/g)),PR122 (mm-1/(mg/g)),PR170 (mm-1/(mg/g)),PR202 (mm-1/(mg/g)),PV15 (mm-1/(mg/g)),PV19 (mm-1/(mg/g)),PV23 (mm-1/(mg/g)),PG7 (mm-1/(mg/g)),PB15:3 (mm-1/(mg/g)),PO73 (mm-1/(mg/g)),Black (mm-1/(mg/g)),Ink (mm-1/(mg/g)),PW4 (mm-1/(mg/g)),PW6 (mm-1/(mg/g)),Al2O3 (mm-1/(mg/g))
607,0.04716277,0.023274458,0.030060587,0.003312573,0.088502493,0.043492935,0.027867529,0.017693011,0.039076542,0.009355683,0.0283285,0.035560742,0.026130192,0.024444724,0.038197877,0.104052816,0.058745763,0.063673629,0.395100981,0.020001645
606,0.047229094,0.023306207,0.0300981,0.00331488,0.088636568,0.043578333,0.02792803,0.017723227,0.039106824,0.009365623,0.028392577,0.035570564,0.026146165,0.024455352,0.038268129,0.104102591,0.058829319,0.063815081,0.395616627,0.020048165
605,0.047293264,0.023338165,0.030135904,0.003317187,0.088773978,0.043664357,0.027988532,0.017753444,0.039139342,0.009375564,0.028457783,0.035578205,0.026160604,0.02446584,0.038338381,0.104148878,0.058914364,0.063954251,0.396129436,0.020094122
604,0.047359588,0.023370188,0.030173782,0.003319548,0.088908053,0.043750823,0.028049538,0.017783702,0.039172158,0.009384085,0.028524581,0.035585846,0.026176578,0.024476328,0.038406733,0.10419956,0.058999025,0.064093852,0.396633514,0.020141205
603,0.047423758,0.023402147,0.030211586,0.003321823,0.089042128,0.043837289,0.02811076,0.017814183,0.039206868,0.009394026,0.028588835,0.035595668,0.026192551,0.024487108,0.038476985,0.104246734,0.059085067,0.064233452,0.397137592,0.020186881
602,0.047490081,0.023434379,0.030249739,0.003324184,0.089180662,0.043925156,0.028172557,0.017844665,0.039239386,0.009403966,0.028654396,0.035603309,0.02620699,0.024497596,0.038547237,0.104297416,0.05917111,0.064375764,0.397650401,0.020233964
601,0.047550768,0.023466546,0.030287543,0.003326459,0.089319196,0.044013024,0.028234284,0.017874923,0.039272202,0.009413907,0.028719247,0.03561095,0.02622143,0.024508084,0.038617488,0.104348986,0.059257645,0.064515794,0.398163211,0.020279955
600,0.047613608,0.023498943,0.030325696,0.00332882,0.089461364,0.044100892,0.028296227,0.017905317,0.039305017,0.009423848,0.028784212,0.03561859,0.026237403,0.024519017,0.03868774,0.104400556,0.059343688,0.064656254,0.39867602,0.020327353
599,0.047680445,0.023531276,0.030363864,0.003331095,0.089603233,0.044189094,0.028358169,0.01793571,0.03933943,0.009433789,0.028849595,0.035625881,0.026253376,0.02452995,0.03875989,0.104452126,0.05943122,0.064799427,0.39918883,0.020374013
598,0.047746768,0.023563508,0.030402307,0.003333424,0.089745103,0.044278071,0.028420326,0.017966103,0.039371948,0.009443729,0.028917634,0.035633171,0.026267816,0.024541497,0.038830142,0.104503696,0.059517647,0.06494499,0.399701639,0.020422081
597,0.047813605,0.023596114,0.030440751,0.003335753,0.089882513,0.044367674,0.028482484,0.017996497,0.039402528,0.00945367,0.02898355,0.035640811,0.026284107,0.024552583,0.038902292,0.104555266,0.059605179,0.065090553,0.400205717,0.020468741
596,0.047880441,0.023628721,0.030479833,0.003338082,0.090016588,0.04445772,0.028545216,0.018026936,0.039435046,0.009462191,0.029049466,0.035648452,0.026300398,0.024563669,0.038972544,0.104603347,0.059692604,0.065236546,0.400709795,0.020516809
595,0.047947277,0.023661536,0.030518276,0.003340411,0.090150663,0.044548541,0.028608164,0.018057418,0.039469458,0.009472132,0.02911651,0.035655742,0.026315155,0.024575661,0.039044694,0.104654917,0.059781518,0.065385251,0.401222604,0.020563469
594,0.048007964,0.023694417,0.030556994,0.00334274,0.090284738,0.044639362,0.028671401,0.018088123,0.039501976,0.009482072,0.029182426,0.035663383,0.026329912,0.024587653,0.039114945,0.104702978,0.059870432,0.065531244,0.401735413,0.020610867
593,0.048075313,0.023727397,0.030596076,0.0033451,0.090418813,0.04473081,0.028734854,0.018118604,0.039532557,0.009490593,0.029249471,0.035670673,0.026346203,0.024599183,0.039187096,0.104756343,0.059959345,0.06568038,0.402248223,0.020657528
592,0.048139995,0.023760213,0.030635159,0.003347429,0.090560981,0.044822073,0.028798522,0.018149309,0.039565075,0.009500534,0.0293168,0.035677963,0.026362495,0.024611328,0.039257347,0.104809707,0.060048259,0.065827233,0.402758196,0.02070591
591,0.048206832,0.023793467,0.030674241,0.003349812,0.090702851,0.044914296,0.028862696,0.018180191,0.039599487,0.009510475,0.029387032,0.035685253,0.026377252,0.024623472,0.039329498,0.104862165,0.060138278,0.065976798,0.403268169,0.020754293
590,0.048274181,0.023826557,0.030714253,0.003352141,0.09084472,0.045006961,0.028926869,0.018211073,0.039632005,0.009520415,0.029454362,0.035692543,0.026393543,0.024635617,0.039399749,0.104916417,0.060227192,0.066124081,0.403772246,0.020802676
589,0.04834153,0.023860021,0.030753975,0.003354523,0.090990224,0.045101028,0.028991258,0.018241955,0.039662287,0.009530356,0.029524594,0.03569753,0.026410848,0.024647915,0.039471899,0.104970669,0.060316106,0.066276467,0.404273488,0.020851728
588,0.048405395,0.023893319,0.030793697,0.003356868,0.091132094,0.045194468,0.029056152,0.01827306,0.039694805,0.009540297,0.029591924,0.035700336,0.026428471,0.024660212,0.039542151,0.105024034,0.060406125,0.066426893,0.404777565,0.020900111
587,0.048472744,0.023926783,0.030833709,0.003359251,0.091270627,0.045289311,0.029121406,0.018303942,0.039729218,0.009550238,0.029662156,0.035705444,0.026445776,0.024672802,0.039614301,0.10507389,0.060495424,0.066577748,0.405290375,0.020948493
586,0.048540605,0.023960455,0.030873431,0.00336158,0.091412796,0.045383527,0.029186875,0.018334824,0.039761735,0.009560178,0.029729486,0.035712384,0.026463082,0.024685544,0.039686452,0.105129049,0.060584722,0.066730994,0.405803184,0.020997545
585,0.048608467,0.023994128,0.030913152,0.003363924,0.091551329,0.04547837,0.029252849,0.018366107,0.039792018,0.009568699,0.029799718,0.035719674,0.026480705,0.024698286,0.039758602,0.105183302,0.060676123,0.066886953,0.406313157,0.021045928
584,0.048676329,0.0240278,0.030953164,0.003366307,0.091689863,0.045573654,0.029319039,0.018397655,0.039824536,0.00957864,0.029869951,0.035726613,0.026497314,0.024711181,0.039830752,0.105238461,0.060767908,0.067043341,0.406825967,0.021094626
583,0.048747674,0.024061912,0.030993176,0.003368658,0.091832031,0.045670007,0.029385228,0.018428979,0.03985865,0.009588581,0.029940183,0.035733903,0.026513923,0.024724983,0.039902902,0.105293601,0.060859693,0.067197017,0.40733594,0.0211454
582,0.048815535,0.024096233,0.031033263,0.003370971,0.091973901,0.045766693,0.029451778,0.018460527,0.039891168,0.009598521,0.030010416,0.035738539,0.026528997,0.024738784,0.039975053,0.105349648,0.060953197,0.067353835,0.407837181,0.021194453
581,0.048883397,0.02413018,0.031073915,0.003373407,0.09211577,0.045863822,0.029518689,0.018492075,0.039921451,0.009608462,0.030081777,0.035741345,0.02654662,0.024752738,0.040047203,0.105404788,0.061047084,0.067510654,0.408338422,0.02124382
580,0.048951258,0.024164501,0.031114566,0.003375812,0.092261274,0.045961284,0.029585814,0.018523446,0.039953969,0.009618403,0.030152009,0.035746103,0.026564244,0.024766078,0.040119353,0.105456439,0.061139975,0.067667903,0.408839663,0.021294594
579,0.049022603,0.024198822,0.031155582,0.003378179,0.092398685,0.046058746,0.029653154,0.018554551,0.039988381,0.009628344,0.030222242,0.035751211,0.026581867,0.024779418,0.040191504,0.105512485,0.061233862,0.067825581,0.409349636,0.021343962
578,0.049090465,0.024233351,0.031196873,0.003380577,0.092536095,0.046156984,0.029720494,0.01858588,0.040020899,0.009638284,0.030293603,0.035755969,0.02659949,0.024792757,0.040265553,0.105568532,0.06132775,0.067986402,0.409859609,0.021393329
577,0.049160993,0.024267672,0.031237799,0.003383013,0.09267714,0.046255222,0.0297887,0.018617208,0.040050884,0.009648225,0.030363835,0.035761078,0.026618647,0.02480625,0.040337703,0.105625467,0.061422022,0.068149614,0.410366745,0.021444418
576,0.049228854,0.024302367,0.031278815,0.00338538,0.092814551,0.046355154,0.02985676,0.018648537,0.040083104,0.009658166,0.030434068,0.035765835,0.026636587,0.024819742,0.040409853,0.105683308,0.061516294,0.068312825,0.410876718,0.021493786
575,0.049300199,0.024337062,0.031320106,0.003387747,0.092951962,0.046455528,0.029924821,0.018680308,0.040117218,0.009669527,0.030505429,0.035770472,0.02665421,0.024834002,0.040483902,0.105740243,0.061611564,0.068476467,0.411383854,0.021544138
574,0.049368573,0.024372031,0.031361397,0.003390183,0.093097465,0.046556236,0.029993747,0.018712079,0.040149736,0.009679468,0.03057679,0.035775108,0.026672151,0.024849307,0.040557951,0.105798065,0.061705836,0.068640108,0.411882259,0.021595582
573,0.049436947,0.024407,0.031402687,0.003392587,0.093235999,0.046656944,0.030063394,0.01874385,0.040180019,0.009689408,0.030648797,0.035779744,0.026690092,0.024863859,0.040630101,0.105856794,0.061801489,0.068806139,0.412380663,0.021647341
572,0.049505322,0.024442179,0.031444908,0.003394954,0.093374533,0.046759496,0.030132391,0.018775621,0.040212537,0.009699349,0.030720158,0.03578403,0.026708033,0.024879317,0.04070415,0.105913729,0.061897143,0.068969351,0.412881904,0.021697023
571,0.049577179,0.024477357,0.031486763,0.003397321,0.093516701,0.046861755,0.030202252,0.018807392,0.040246949,0.00970929,0.030794707,0.035788666,0.026726494,0.024895219,0.040778199,0.105971551,0.061992797,0.069135572,0.413380309,0.021748113
570,0.049646066,0.024512535,0.031528984,0.003399726,0.093655235,0.046964014,0.03027262,0.018838898,0.040277232,0.009719231,0.030869256,0.035791121,0.026744752,0.024911122,0.040852248,0.10603028,0.062088835,0.069302034,0.41388155,0.021799202
569,0.049717106,0.024547922,0.031571478,0.003402146,0.093793769,0.047068118,0.030342912,0.018870669,0.040307217,0.009729172,0.030942031,0.035795528,0.026762693,0.024925979,0.040926297,0.106089009,0.062186976,0.069469115,0.414382791,0.021850607
568,0.049788964,0.024583309,0.031613699,0.003404567,0.093939272,0.047172221,0.030413203,0.01890244,0.040339437,0.009739112,0.031015935,0.035799935,0.026780634,0.024942034,0.041000346,0.106147739,0.062285116,0.069634477,0.414889928,0.02190029
567,0.049861334,0.024618696,0.031655919,0.003406987,0.094084776,0.047276324,0.030484361,0.018934212,0.040373551,0.009749053,0.031091613,0.035804693,0.026798892,0.024957336,0.041074395,0.106208262,0.06238226,0.069807951,0.415397064,0.021952049
566,0.049932887,0.024654357,0.031698779,0.003409445,0.094226646,0.047380869,0.030555373,0.01896616,0.040403536,0.009758994,0.031165877,0.0358091,0.026817847,0.024972485,0.041148444,0.106268786,0.0624804,0.069977125,0.4159042,0.022004123
565,0.050005258,0.024690392,0.031741638,0.003411866,0.094376608,0.047486374,0.030627176,0.018997931,0.040435756,0.009768935,0.031239013,0.035813507,0.026837322,0.024987787,0.041222493,0.106328403,0.062579646,0.0701506,0.4164085,0.022056866
564,0.050077628,0.024726153,0.031784498,0.003414254,0.094526571,0.047591879,0.030698909,0.019029925,0.040469871,0.009778875,0.031313562,0.03581343,0.026857115,0.02500444,0.041296542,0.10638802,0.062677787,0.070324447,0.416912799,0.022109295
563,0.050149181,0.024762188,0.031827997,0.003416643,0.094672899,0.047698602,0.030771722,0.019062097,0.04050175,0.009790236,0.031388111,0.035813703,0.026875374,0.025020801,0.04137249,0.106448525,0.062777033,0.070502594,0.417411204,0.022163446
562,0.050224218,0.024798433,0.031871496,0.003419101,0.094819227,0.047805325,0.030844176,0.019094269,0.040531735,0.009800177,0.03146266,0.035813625,0.026893632,0.025037454,0.041448437,0.106509029,0.062877276,0.070673728,0.417909609,0.022216189
561,0.0502971,0.024834842,0.031914995,0.003421575,0.09496919,0.047913008,0.030917204,0.019126263,0.040563955,0.009811538,0.031537209,0.035813548,0.026911891,0.025053968,0.041524385,0.106569534,0.062977903,0.070851875,0.418405177,0.022268933
560,0.050368653,0.024871086,0.031958494,0.003424049,0.095111059,0.048021574,0.030990523,0.019158923,0.040598069,0.009821479,0.031614301,0.03581347,0.026930149,0.02507168,0.041598434,0.10663274,0.063078531,0.071030023,0.418903581,0.022321007
559,0.050444203,0.024907605,0.032001993,0.003426523,0.095252929,0.048130583,0.031064272,0.019191095,0.040628054,0.009831419,0.031691753,0.035815574,0.026948408,0.025088485,0.041672483,0.106695058,0.063179543,0.07120817,0.419401986,0.022373396
558,0.050517085,0.024944223,0.032045492,0.003429035,0.095398433,0.048239775,0.031138021,0.019223089,0.040660274,0.00984136,0.031770334,0.035817327,0.026969215,0.025105597,0.041746532,0.106757377,0.063280555,0.071386317,0.419897554,0.022425786
557,0.050586485,0.024981115,0.032088991,0.003431477,0.095543936,0.048349744,0.031212491,0.01925575,0.040692494,0.009851301,0.031847141,0.035819431,0.026990021,0.025123614,0.041820581,0.106820583,0.063382948,0.071571477,0.420393122,0.022480252
556,0.050661521,0.025018217,0.032132765,0.00343392,0.095685806,0.048460154,0.031287176,0.01928841,0.040724373,0.009861242,0.031925361,0.035821535,0.027011146,0.025141924,0.04189463,0.106883789,0.063486063,0.071749624,0.42088869,0.022534718
555,0.050737071,0.025055109,0.032177193,0.003436362,0.09583131,0.048570898,0.031362076,0.019320404,0.040754358,0.009871182,0.032002168,0.035823639,0.02703227,0.02515948,0.041970578,0.106950484,0.063589562,0.071930484,0.421384258,0.022589184
554,0.05080647,0.025092376,0.032221622,0.003438804,0.095976814,0.048682084,0.031437841,0.019353064,0.040786578,0.009882543,0.032078974,0.035825743,0.027053395,0.02517765,0.042046525,0.107013671,0.063692676,0.072115644,0.421879825,0.02264365
553,0.050882019,0.025129477,0.032266325,0.0034413,0.096118683,0.048794046,0.031513461,0.019385725,0.040816265,0.009892484,0.032156066,0.035825666,0.027074519,0.025196112,0.042122473,0.107077765,0.063797172,0.072305477,0.422375393,0.022696708
552,0.050957568,0.025166744,0.032311393,0.003443796,0.096260552,0.048907076,0.031589656,0.019417896,0.040847847,0.009903845,0.032234932,0.035825238,0.027095644,0.025214727,0.042198421,0.107141859,0.063901776,0.072488297,0.422868125,0.022749767
551,0.05103363,0.02520401,0.032356461,0.003446292,0.096406056,0.049020882,0.031666357,0.019450556,0.040879769,0.009913786,0.032313513,0.035824809,0.027115754,0.025233495,0.042274368,0.107205952,0.06400638,0.07267813,0.423363693,0.022802826
550,0.051107025,0.025241969,0.032401529,0.003448788,0.09655156,0.049134687,0.031743273,0.019483394,0.040911691,0.009925147,0.032393508,0.035824381,0.027134331,0.025252263,0.042350316,0.107270046,0.064110876,0.072867963,0.423859261,0.022855885
549,0.051186058,0.025279653,0.032446872,0.003451284,0.09669343,0.049249453,0.031820044,0.019515789,0.040941378,0.009935087,0.032473502,0.035823953,0.027153921,0.025271476,0.042428162,0.107335935,0.064216862,0.073059756,0.424351992,0.022909928
548,0.05126212,0.025317777,0.032492305,0.00345378,0.096843392,0.049365103,0.031897681,0.019548626,0.040975492,0.009946448,0.032552083,0.035823525,0.027172815,0.025290688,0.042506009,0.107400916,0.064322847,0.073249588,0.424844723,0.022965379
547,0.051338182,0.025355735,0.032537647,0.003456276,0.09699669,0.049480752,0.031975532,0.01958151,0.041007712,0.009956389,0.032633207,0.035823096,0.027191709,0.025309901,0.042583855,0.107471201,0.064428833,0.073448394,0.425337455,0.02302016
546,0.051414244,0.025393903,0.032583645,0.003458772,0.097149989,0.049597361,0.032053889,0.01961457,0.041037399,0.00996775,0.032713201,0.035822668,0.027211618,0.025330019,0.042661701,0.107537089,0.0645362,0.0736472,0.425816003,0.02307561
545,0.051490305,0.025432027,0.032629626,0.003461322,0.097299653,0.049714855,0.032132676,0.019647454,0.041067087,0.009977691,0.032793196,0.03582224,0.02723306,0.025350583,0.042739548,0.107603865,0.064644673,0.073847966,0.426320081,0.023131061
544,0.05156688,0.025470359,0.032675699,0.00346384,0.097452951,0.049832682,0.032212114,0.01968078,0.041100903,0.009989052,0.032876093,0.035821812,0.02725482,0.025371146,0.042815495,0.107670641,0.064753145,0.074042472,0.426824159,0.023185842
543,0.051643454,0.025508901,0.032721971,0.00346632,0.09760179,0.049951135,0.032291981,0.019713663,0.04113059,0.009998992,0.032960405,0.035821383,0.027276262,0.025391862,0.042891443,0.107737417,0.064862002,0.074238937,0.427311177,0.023241292
542,0.051723512,0.025547607,0.032768608,0.003468838,0.09774366,0.050069738,0.032372064,0.019746724,0.041160277,0.010010353,0.033042174,0.035820604,0.027298719,0.025412731,0.042967391,0.107804194,0.064971857,0.074433443,0.427798195,0.023296743
541,0.051800086,0.025586314,0.032814954,0.003471356,0.097885529,0.050188783,0.032452361,0.019779608,0.041192199,0.010020294,0.033126485,0.035819826,0.027320479,0.025434045,0.043045237,0.107872764,0.065080714,0.074634209,0.42829656,0.023352509
540,0.051880144,0.02562523,0.032861591,0.003473874,0.098031033,0.050309229,0.032533165,0.019812668,0.041223781,0.010031655,0.033209383,0.035819047,0.027342239,0.025455067,0.043123083,0.107941335,0.065189955,0.074837687,0.428766559,0.023408274
539,0.051956719,0.02566442,0.032908503,0.003476423,0.098176537,0.050430118,0.032614183,0.019845729,0.041253468,0.010041596,0.03329192,0.035816086,0.027363681,0.025476533,0.04320093,0.108014302,0.065300193,0.075045466,0.429236558,0.023466117
538,0.052036776,0.025703609,0.032955779,0.003478973,0.098322865,0.050551782,0.032695707,0.019879013,0.041285092,0.010052957,0.033373043,0.035815307,0.027385441,0.025498906,0.043278776,0.10808376,0.065410048,0.075253245,0.429723616,0.023523289
537,0.052113351,0.025743008,0.03300333,0.003481507,0.098472828,0.050674515,0.032777951,0.019912339,0.041316376,0.010062897,0.033458483,0.035814879,0.027407201,0.025520817,0.043356622,0.108153219,0.065520286,0.075465697,0.430210674,0.023581447
536,0.052193409,0.025782407,0.033051535,0.003484078,0.09862279,0.050797689,0.03286041,0.0199454,0.041347957,0.010074258,0.033541381,0.035811919,0.027428961,0.025542436,0.043434469,0.108227073,0.065632627,0.075673848,0.430697732,0.02363862
535,0.05227265,0.025821806,0.033099451,0.00348665,0.098772753,0.050921823,0.032943375,0.019978949,0.041379581,0.010084199,0.033626821,0.035808958,0.02745327,0.025565406,0.043512315,0.108298326,0.065744969,0.075881999,0.43118479,0.023696777
534,0.052352707,0.025861479,0.033147657,0.003489221,0.098919081,0.051046399,0.03302677,0.020012233,0.04140897,0.01009556,0.033709719,0.035808179,0.027477896,0.025588085,0.043590161,0.108368672,0.065857694,0.076092111,0.431663117,0.023752543
533,0.052429282,0.025901526,0.033195847,0.003491761,0.099067921,0.051171309,0.03311038,0.020045559,0.041440552,0.010105501,0.033796933,0.035805219,0.027502204,0.025611208,0.043669907,0.108444321,0.065971909,0.076309235,0.432141443,0.023809293
532,0.05250934,0.025941573,0.033244418,0.003494386,0.09921676,0.051296661,0.033194206,0.020079109,0.041472176,0.010116861,0.033879831,0.035799955,0.02752683,0.025635237,0.043749652,0.108515574,0.066086737,0.076526359,0.43261977,0.023865059
531,0.052586427,0.025981829,0.033292608,0.003496973,0.099370059,0.051422973,0.033278896,0.020112835,0.041501565,0.010128222,0.033965271,0.035796873,0.027551456,0.025658805,0.043827498,0.108587715,0.066200844,0.076743484,0.433098096,0.023921809
530,0.052666997,0.026022085,0.033341453,0.003499561,0.099519723,0.051549101,0.033363802,0.020146384,0.041531252,0.010139583,0.034052485,0.035791609,0.027574548,0.025683279,0.043905344,0.108663364,0.066316057,0.076964908,0.433576423,0.023979967
529,0.052746751,0.02606244,0.033390283,0.003502154,0.099673021,0.05167663,0.033449428,0.020179934,0.041564771,0.010150944,0.034139699,0.035786346,0.027596626,0.025707444,0.043985089,0.108736412,0.066431269,0.077189045,0.434063481,0.024038124
528,0.052829987,0.026102905,0.033439767,0.003504779,0.099822983,0.051805044,0.033535269,0.020213883,0.04159416,0.010162305,0.03422514,0.035780731,0.027620035,0.025731609,0.044062936,0.108810347,0.066547479,0.077408882,0.434550539,0.024096282
527,0.052913224,0.026143744,0.033489526,0.003507404,0.099969312,0.051934417,0.033621975,0.020247568,0.041623549,0.010173666,0.034314896,0.03577742,0.027642431,0.025755927,0.044142681,0.108888679,0.066664181,0.07763302,0.435037597,0.024155424
526,0.052993795,0.026184583,0.033539011,0.003509998,0.100111181,0.052064232,0.033709043,0.020281117,0.041655174,0.010183607,0.034403239,0.035772278,0.027665523,0.025781304,0.044222426,0.108962614,0.06678188,0.07786183,0.435515923,0.024213896
525,0.053074365,0.02622607,0.03358877,0.003512591,0.100264479,0.052194489,0.03379654,0.020314844,0.041684265,0.010194967,0.03448868,0.035768967,0.027687919,0.025805774,0.044302171,0.109037437,0.066899964,0.07809064,0.43599425,0.024272369
524,0.053154936,0.026267392,0.033639184,0.003515232,0.100417778,0.052325522,0.033884397,0.02034857,0.041713654,0.010204908,0.034578436,0.035763474,0.027711328,0.025831151,0.044381916,0.109116656,0.06702015,0.07831945,0.436472576,0.024331511
523,0.053236019,0.026308605,0.033689308,0.003517842,0.100567442,0.052457181,0.033972975,0.020382297,0.041744981,0.010216269,0.034668193,0.03575786,0.027734738,0.025857741,0.044461661,0.109191479,0.067138233,0.07855452,0.436950903,0.024390653
522,0.053317102,0.026349927,0.033739432,0.003520451,0.10072074,0.052589616,0.034061914,0.020416289,0.04177437,0.01022763,0.034756536,0.035750064,0.027759682,0.025884621,0.044541406,0.109268097,0.067257699,0.07878529,0.437383804,0.024449125
521,0.053400339,0.026391414,0.033790485,0.003523098,0.100874038,0.052722935,0.034151137,0.020450238,0.041803462,0.010238991,0.034846293,0.03574445,0.027784943,0.025911502,0.044621151,0.109349111,0.067377272,0.07902036,0.437816705,0.024509675
520,0.053484088,0.026433111,0.033841249,0.003525799,0.101024001,0.052857213,0.034240865,0.020484188,0.04183698,0.010250352,0.034938953,0.035736654,0.027811219,0.02593898,0.044702795,0.109425728,0.067497842,0.079255803,0.438249606,0.024568817
519,0.053571321,0.026474972,0.033892286,0.003528414,0.101170329,0.052991934,0.034331315,0.020518403,0.041866072,0.010261713,0.035029839,0.035731039,0.027836481,0.025966611,0.04478254,0.109502346,0.067618413,0.079495546,0.438682507,0.024628274
518,0.053655071,0.026517151,0.033943614,0.003531115,0.101323627,0.05312743,0.034422194,0.020552353,0.041895163,0.010273074,0.035121085,0.035725547,0.027861742,0.025993475,0.044864184,0.109584267,0.06774147,0.079735289,0.439115408,0.024687731
517,0.05373882,0.02655943,0.033994942,0.003533815,0.101476926,0.053263368,0.034513288,0.020586303,0.04192649,0.010284434,0.03521197,0.035722235,0.027886484,0.026021106,0.044943929,0.109666168,0.067864527,0.079984005,0.439585002,0.024748595
516,0.053826566,0.026602192,0.03404691,0.003536478,0.101634683,0.053400266,0.034605394,0.020620695,0.041957475,0.010295795,0.03530463,0.035714089,0.027910211,0.026049334,0.045025572,0.10974458,0.067988582,0.080229174,0.440063329,0.024808053
515,0.053910315,0.026644471,0.034099167,0.003539141,0.101784347,0.053538382,0.034698074,0.020655311,0.041986269,0.010307156,0.035395516,0.035708475,0.027935473,0.026077563,0.045105317,0.109828276,0.068112637,0.08047593,0.440541655,0.02486751
514,0.053994577,0.026687234,0.034151499,0.003541858,0.101937645,0.05367694,0.034790824,0.020689661,0.042017595,0.010318517,0.035488175,0.035700328,0.027962066,0.026106989,0.045186961,0.109912879,0.068237076,0.080727358,0.441019982,0.024928374
513,0.05408181,0.026729887,0.034203832,0.003544542,0.102087608,0.053816565,0.03488444,0.0207241,0.042046687,0.010329878,0.035582249,0.035692532,0.02798866,0.026136721,0.045266706,0.109993067,0.068361515,0.0809815,0.441489577,0.024989239
512,0.054166072,0.026773023,0.034256803,0.003547211,0.102240906,0.053956967,0.034978562,0.020758538,0.042077374,0.010341239,0.035676323,0.035684385,0.028014239,0.026166898,0.04534835,0.110074162,0.068487059,0.081235641,0.441967903,0.025049365
511,0.054249822,0.026816159,0.03430941,0.003549934,0.10239057,0.054098144,0.035072823,0.020792976,0.042108403,0.0103526,0.035770396,0.035678542,0.02804115,0.026197075,0.045429994,0.110158745,0.068612988,0.08149333,0.44242917,0.025111214
510,0.054337567,0.026859504,0.034362656,0.003552656,0.102543868,0.054238987,0.035167804,0.020826926,0.042137494,0.010363961,0.035866244,0.035668214,0.028068061,0.026227404,0.045511637,0.110244236,0.068739301,0.081753732,0.442881705,0.025173063
509,0.0544248,0.026903223,0.034416192,0.003555379,0.102697166,0.054381233,0.035263291,0.020861141,0.042166288,0.010376742,0.035961446,0.035660067,0.028093641,0.026257887,0.045593281,0.110326218,0.068866611,0.082016094,0.443334241,0.025233505
508,0.054509062,0.026947217,0.034470093,0.003558102,0.102850465,0.054524254,0.035358424,0.020895534,0.042195081,0.010388102,0.036056649,0.03565157,0.028119538,0.026288522,0.045674925,0.110413503,0.068995027,0.082281168,0.443795508,0.025295354
507,0.054596295,0.02699121,0.034523994,0.00356084,0.103004588,0.054667717,0.035456497,0.020930149,0.042223875,0.010399463,0.036153625,0.035641242,0.028146449,0.026319449,0.045756569,0.110499882,0.069122722,0.082546243,0.444219677,0.025357518
506,0.054684041,0.027035138,0.034578535,0.003563579,0.103157886,0.054811621,0.035554715,0.020964765,0.042252668,0.010412244,0.036250602,0.035633095,0.02817336,0.026351435,0.045838212,0.110583659,0.069252519,0.08281599,0.444660906,0.025419367
505,0.054771786,0.027079715,0.034633075,0.003566285,0.103311184,0.054957704,0.03565344,0.020999381,0.042281164,0.010423605,0.036346933,0.035624598,0.028199257,0.026383866,0.045921755,0.110668323,0.069382316,0.083085737,0.445102135,0.025481216
504,0.054859532,0.027124126,0.034687616,0.003569024,0.103468941,0.055103786,0.035752739,0.021033996,0.042309958,0.010434966,0.036443909,0.03561427,0.028226486,0.026416741,0.046003399,0.110757384,0.069513218,0.083362497,0.445543363,0.02554338
503,0.054947278,0.027168911,0.034742431,0.0035718,0.103623064,0.055250311,0.035853113,0.021068835,0.042340986,0.010447747,0.036542015,0.035603942,0.028253715,0.026449911,0.046086941,0.110846445,0.069644505,0.083636545,0.445967532,0.025605544
502,0.055035536,0.027213696,0.03479752,0.003574598,0.103776362,0.055398237,0.035951627,0.021103451,0.04236978,0.010459108,0.03664012,0.035595445,0.028280944,0.026483092,0.046170483,0.110932904,0.069776789,0.083915265,0.446420068,0.025667393
501,0.055123281,0.027258921,0.03485299,0.003577428,0.103929661,0.055547381,0.036050432,0.021138243,0.042398573,0.010470469,0.036738225,0.035582463,0.028309707,0.026517329,0.046254026,0.111024647,0.069909458,0.084200998,0.446872603,0.025730226
500,0.055213693,0.027303706,0.034908735,0.003580257,0.104087418,0.055696191,0.036151388,0.021173302,0.042427367,0.01048325,0.036838105,0.035572134,0.028338268,0.026551708,0.04633567,0.111115502,0.070044229,0.084488691,0.447325139,0.02579306
499,0.055304618,0.027348866,0.034964844,0.003583109,0.104237082,0.055846845,0.036252633,0.021208583,0.042455863,0.010494611,0.036937984,0.035561456,0.028366829,0.026586851,0.046419212,0.111207245,0.070178386,0.084774424,0.447749308,0.025857301
498,0.055399026,0.027394234,0.035021228,0.003585923,0.104393716,0.055998274,0.03635417,0.021243641,0.042486253,0.010505972,0.037039277,0.035550777,0.028394376,0.026622134,0.046502754,0.111296387,0.070313542,0.08506483,0.448181805,0.025920134
497,0.055489438,0.027439602,0.035077977,0.003588683,0.104551473,0.056150146,0.036457856,0.021278699,0.04251445,0.010518753,0.037141699,0.035535613,0.028423457,0.026658322,0.046586297,0.111389924,0.070449802,0.085359536,0.448605974,0.02598469
